project_name,function,executions,mean,cv,rciw95,rciw99,rciw99mjhd,rmad,rmadhd,code_pkgfiles,code_fileloc,code_namelength,code_parameters,code_returns,code_loc,code_funccalls,code_loops,code_nestedloops,code_channels,code_sends,code_receives,code_closes,code_gos,code_concrranges,code_selects,code_selectcases,code_variables,code_pointers,code_slices,code_maps,code_ifelses,code_switches,code_switchcases,code_panics,code_recovers,code_defers,code_cyclomaticcomplexity,code_bufio,code_bytes,code_crypto,code_database/sql,code_encoding,code_encoding/binary,code_encoding/csv,code_encoding/json,code_encoding/xml,code_io,code_io/ioutil,code_math,code_math/rand,code_mime,code_net,code_net/http,code_net/http/httptest,code_net/http/httptrace,code_net/http/httputil,code_net/rpc,code_net/rpc/jsonrpc,code_net/smtp,code_net/textproto,code_os,code_os/exec,code_os/signal,code_sort,code_strconv,code_sync,code_sync/atomic,code_syscall,bench_pkgfiles,bench_fileloc,bench_namelength,bench_parameters,bench_returns,bench_loc,bench_funccalls,bench_loops,bench_nestedloops,bench_channels,bench_sends,bench_receives,bench_closes,bench_gos,bench_concrranges,bench_selects,bench_selectcases,bench_variables,bench_pointers,bench_slices,bench_maps,bench_ifelses,bench_switches,bench_switchcases,bench_panics,bench_recovers,bench_defers,bench_cyclomaticcomplexity,bench_bufio,bench_bytes,bench_crypto,bench_database/sql,bench_encoding,bench_encoding/binary,bench_encoding/csv,bench_encoding/json,bench_encoding/xml,bench_io,bench_io/ioutil,bench_math,bench_math/rand,bench_mime,bench_net,bench_net/http,bench_net/http/httptest,bench_net/http/httptrace,bench_net/http/httputil,bench_net/rpc,bench_net/rpc/jsonrpc,bench_net/smtp,bench_net/textproto,bench_os,bench_os/exec,bench_os/signal,bench_sort,bench_strconv,bench_sync,bench_sync/atomic,bench_syscall
bbiskup/edify,/edifact/spec/dataelement/repr_test.go/BenchmarkValidateShortExpr,10,36.02,0.1170563635079927,0.1388117712381931,0.1665741254858475,0.1452128521026287,0.0,0.0134030560662594,625,3745,26,1,46,238,91,7,0,0,0,0,0,0,0,0,0,11,0,3,0,20,1,3,1,0,0,80,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,95,26,1,0,9,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/spec/dataelement/simpledataelemspecparser_test.go/BenchmarkParseSpecLines,10,5064831.0,0.0653129698292588,0.0790747016040614,0.1006746325790534,0.0948260562694881,0.0501273404222023,0.0456521701832979,976,10390,23,1,118,964,282,20,0,0,0,0,0,0,0,0,0,19,1,22,0,111,2,5,7,0,0,226,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,14,56,23,1,0,7,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/spec/message/msgspecparser_test.go/BenchmarkParseDir,10,117802600.0,0.2178867197515418,0.2543237585588094,0.3325902823876553,0.616131970121504,0.2779565702142069,0.2794587428071335,916,12249,17,1,74,564,163,10,1,0,0,0,0,0,0,0,0,14,0,4,0,49,3,7,4,0,0,136,0,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,15,271,17,1,0,11,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/spec/message/msgspecparser_test.go/BenchmarkParseFileGOVCBR,10,7792371.0,0.1553602874159054,0.1585910116445944,0.2023260956132607,0.2532272269382885,0.0856855411276647,0.1034794210855727,886,11193,24,1,70,533,156,9,1,0,0,0,0,0,0,0,0,14,0,4,0,45,3,7,4,0,0,129,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,15,271,24,1,0,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/spec/message/msgspecparser_test.go/BenchmarkParseFileINVOIC,10,1673382.0,0.126988414403126,0.1382828308180678,0.1775446371480032,0.2484445826618519,0.103308312991823,0.1181107735666593,886,11193,24,1,70,533,156,9,1,0,0,0,0,0,0,0,0,14,0,4,0,45,3,7,4,0,0,129,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,15,271,24,1,0,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/spec/message/msgspecparser_test.go/BenchmarkParseFileTPFREP,10,170577.2,0.2052736608809402,0.2432916005187094,0.3206172923462186,0.4659346443129276,0.1418893786999589,0.1805071833073531,886,11193,24,1,70,533,156,9,1,0,0,0,0,0,0,0,0,14,0,4,0,45,3,7,4,0,0,129,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,15,271,24,1,0,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/util/util_test.go/BenchmarkSplitByHangingIndent,10,1508.9,0.1986975661896645,0.2054476771157887,0.2650937769235867,0.379425635271032,0.1076660702451955,0.1240296388988703,12,851,29,1,2,59,11,3,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,405,29,1,0,21,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/util/util_test.go/BenchmarkSplitEDIFACT,10,1055.0,0.0893657859319491,0.1042654028435932,0.1327014218009564,0.3540313738254355,0.1539981990521327,0.151674366228436,8,628,21,1,1,36,6,2,0,0,0,0,0,0,0,0,0,1,0,3,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,405,21,1,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/validation/msgvalidator_test.go/BenchmarkGetTestMsgValidator,10,171161800.0,0.8480705906346439,0.7420464145621278,1.0025601506878288,1.2784511507538172,0.685459967268752,0.6721417170881085,1445,22248,28,1,180,1525,426,25,1,0,0,0,0,0,0,0,0,27,1,26,0,167,4,9,10,0,0,338,6,4,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,11,101,28,1,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/validation/msgvalidator_test.go/BenchmarkValidateINVOICMsg,10,1227920.0,1.2774784489968205,1.4388559515277868,1.811925858362108,2.130121535304592,0.7140176800287998,0.7941697711082449,2108,28814,26,1,237,2226,648,41,3,0,0,0,0,0,0,0,0,35,1,36,0,246,4,9,17,0,0,501,6,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,10,0,0,0,11,101,26,1,0,10,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/validation/segseqvalidator_test.go/BenchmarkValidateSeq,10,58233.4,0.4059597648085473,0.4651969488300428,0.6072116689047966,1.2397587086646578,0.5441134812066878,0.5175231579331032,1452,16275,20,1,111,1049,318,23,3,0,0,0,0,0,0,0,0,20,0,11,0,94,3,7,12,0,0,249,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0,0,11,311,20,1,0,25,10,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/validation/segvalidatorimpl_test.go/BenchmarkNewSegValidatorImpl,10,103.2,0.408563005189713,0.4844961240310077,0.5813953488372038,0.5074870045760949,0.0,0.0468722779546181,650,4150,28,1,50,252,91,8,0,0,0,0,0,0,0,0,0,7,0,5,0,10,1,3,1,0,0,71,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,153,28,1,0,8,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/validation/segvalidatorimpl_test.go/BenchmarkParseInvalidSeg,10,1722.7,0.3418345658648068,0.2786323794044206,0.3947292041562769,0.4284180508000694,0.1416049680418361,0.1701114107931642,909,6101,24,1,73,502,153,13,0,0,0,0,0,0,0,0,0,10,0,9,0,33,1,3,2,0,0,134,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,153,24,1,0,11,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bbiskup/edify,/edifact/validation/segvalidatorimpl_test.go/BenchmarkParseValidSeg,10,508.9,0.1954075311479177,0.2161524857535906,0.2947533896639811,0.5178400089094775,0.3191907662082515,0.202545677005673,909,6101,22,1,73,503,154,13,0,0,0,0,0,0,0,0,0,10,0,9,0,33,1,3,2,0,0,134,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,153,22,1,0,12,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liru/tumblr-downloader,benchmark_test.go/BenchmarkInt64ComparisonParallel1,10,225.9,0.8717164224725944,0.973882248782642,1.239486498450647,1.134064807183569,0.3594426991150442,0.3997642492145482,119,928,33,1,3,64,27,2,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,94,33,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liru/tumblr-downloader,benchmark_test.go/BenchmarkInt64ComparisonParallel10,10,185.4,0.9581382664131052,1.0787486515641855,1.4023732470334531,3.881267839251927,0.8734844086021506,1.2275335519891593,119,928,34,1,3,64,27,2,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,94,34,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liru/tumblr-downloader,benchmark_test.go/BenchmarkInt64ComparisonSingle,10,24.8,0.0,0.0,0.0,0.0,0.0,0.0,119,928,30,1,3,64,27,2,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,17,94,30,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liru/tumblr-downloader,benchmark_test.go/BenchmarkStrconvComparisonParallel1,10,249.9,0.397930742701782,0.4801920768307391,0.6402561024409741,1.0245862678560214,0.6498724,0.483720510281841,119,928,35,1,3,67,28,2,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,17,94,35,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liru/tumblr-downloader,benchmark_test.go/BenchmarkStrconvComparisonParallel10,10,269.3,0.4647848336556155,0.5198663200891326,0.7426661715558857,0.5385760557781282,0.0,0.1915048776379073,119,928,36,1,3,67,28,2,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,17,94,36,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liru/tumblr-downloader,benchmark_test.go/BenchmarkStrconvComparisonSingle,10,92.17,0.0524081470695116,0.0542475859824207,0.0759466203754013,0.2210113377053373,0.0,0.0282319613733281,119,928,32,1,3,67,28,2,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,17,94,32,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01org/ciao,/ciao-controller/internal/datastore/datastore_test.go/BenchmarkAllocateTenantIP,10,62122.7,0.5689177181942005,0.6237655478593171,0.8143561049342696,1.7867794792509666,0.5955470188667111,0.7149307344244701,551,92170,25,1,86,1049,273,12,0,0,0,3,0,1,0,2,4,33,3,10,10,80,11,74,1,0,6,256,0,3,1,48,7,7,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0,0,5,2681,25,1,0,15,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01org/ciao,/ciao-controller/internal/datastore/datastore_test.go/BenchmarkGetAllInstances,10,28.2,0.0,0.0,0.0,0.0,0.0,0.0,444,46384,24,1,53,429,97,2,0,0,0,3,0,0,0,2,4,7,0,4,0,26,11,74,0,0,0,169,0,3,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2681,24,1,0,7,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01org/ciao,/ciao-controller/internal/datastore/datastore_test.go/BenchmarkGetTenantNoCache,10,26.7,0.0,0.0,0.0,0.0,0.0,0.0,536,86988,25,1,82,941,240,9,0,0,0,3,0,0,0,2,4,30,3,9,9,71,11,74,1,0,6,241,0,3,1,44,4,4,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,5,2681,25,1,0,15,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gocql/gocql,/internal/murmur/murmur_test.go/BenchmarkMurmur3H1,10,37.2,0.0,0.0,0.0,0.0,0.0,0.0,12416,448187,18,1,334,6002,2215,83,7,6,6,17,6,12,0,10,23,100,28,90,16,595,46,279,29,1,27,1597,1,13,1,0,3,3,0,0,0,7,0,21,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,10,135,29,0,2,74,18,1,0,15,7,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gocql/gocql,/internal/streams/streams_test.go/BenchmarkConcurrentUse,10,432.4,1.0180434177748492,1.063829787234048,1.387604070305273,1.2816779851305475,0.1871752304147465,0.192648635839,12416,448314,22,1,334,6004,2215,82,7,6,6,17,6,12,0,10,23,99,28,89,16,596,46,279,29,1,27,1597,1,13,1,0,3,3,0,0,0,7,0,21,2,0,52,0,0,0,0,0,0,0,0,0,0,0,0,10,135,29,0,2,201,22,1,0,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gocql/gocql,framer_bench_test.go/BenchmarkParseRowsFrame,10,1922.6,0.2786994181131124,0.2288567564756106,0.3224799750338107,0.3716922566055736,0.1690614984391259,0.1847112074963479,12488,448072,23,1,335,5893,2199,81,7,6,6,17,6,12,0,10,23,93,29,88,16,598,45,264,29,1,29,1583,1,13,1,0,3,3,0,0,0,8,1,21,2,0,52,0,0,0,0,0,0,0,0,2,0,0,0,10,135,29,0,38,48,23,1,0,22,6,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/conns/hubs_test.go/BenchmarkSubHubBroadCast,10,738.7,7.697645151268392,8.975226749695404,11.587924732638422,21.10473523030503,9.504327942188574,9.961216773976243,1426,232830,24,1,325,3493,1061,77,34,33,42,6,4,2,0,0,0,86,6,55,29,430,11,54,1,0,26,868,0,0,0,0,19,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,83,3,0,3,192,24,1,0,23,18,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/enginememory/engine_test.go/BenchmarkOpAddPresence,10,154.7,1.4308948688544705,1.3574660633484126,1.809954751131229,0.486391964323314,0.0,0.0075640852073643,2235,356161,22,1,486,6329,2083,126,44,50,59,27,6,17,0,13,25,137,14,89,48,717,18,88,3,0,50,1466,0,1,6,0,49,0,0,46,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,390,22,1,0,10,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/enginememory/engine_test.go/BenchmarkOpAddPresenceParallel,10,530.7,0.5895458843166792,0.6971923874128595,0.9044657998869544,1.1120104237459576,0.4593819981149859,0.5339832178043055,2235,356161,30,1,486,6332,2086,126,44,50,59,27,6,17,0,13,25,136,14,89,48,717,18,88,3,0,50,1466,0,1,6,0,49,0,0,46,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,390,30,1,0,13,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/enginememory/engine_test.go/BenchmarkOpHistory,10,166.0,0.6956027339634044,0.8433734939759071,1.1445783132530154,1.699957436405046,0.9787234939759036,0.6424279585372807,2235,356161,18,1,486,6335,2086,126,44,50,59,31,6,17,0,13,25,137,14,90,48,717,18,88,3,0,50,1466,0,1,6,0,49,0,0,46,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,390,18,1,0,16,10,1,0,0,0,4,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/enginememory/engine_test.go/BenchmarkOpHistoryParallel,10,103.6,0.4984534551103496,0.5791505791505874,0.7722007722007695,2.4385209341820007,0.0,0.5968533666924322,2235,356161,26,1,486,6337,2089,126,44,50,59,31,6,17,0,13,25,136,14,90,48,717,18,88,3,0,50,1466,0,1,6,0,49,0,0,46,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,390,26,1,0,18,13,1,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/enginememory/engine_test.go/BenchmarkOpPresence,10,715.7,0.1868790708186752,0.2375296912114077,0.307391365097114,0.3424293175883714,0.1136140559440559,0.1298680252880719,2235,356161,19,1,486,6329,2081,126,44,50,59,27,6,17,0,13,25,137,14,89,48,717,18,88,3,0,50,1466,0,1,6,0,49,0,0,46,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,390,19,1,0,10,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/enginememory/engine_test.go/BenchmarkOpPresenceParallel,10,259.1,0.9178468535565144,1.157854110382092,1.4666152064839872,1.538463830714674,0.6285032882011605,0.7229232234786377,2235,356161,27,1,486,6332,2084,126,44,50,59,27,6,17,0,13,25,136,14,89,48,717,18,88,3,0,50,1466,0,1,6,0,49,0,0,46,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,390,27,1,0,13,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/enginememory/engine_test.go/BenchmarkPublish,10,426.0,0.3833317281350826,0.4225352112675949,0.5164319248826263,0.6660117006349116,0.0,0.1963541161355957,2235,356161,16,1,486,6327,2081,126,44,50,59,27,6,17,0,13,25,137,14,90,48,716,18,88,2,0,50,1465,0,1,6,0,49,0,0,46,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,390,16,1,0,8,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/enginememory/engine_test.go/BenchmarkPublishWithHistory,10,1745.2,1.76109942285393,2.1372908549163525,2.807701123080449,3.292269427386066,1.4943889623455018,1.6116189931695002,2235,356161,27,1,486,6327,2081,126,44,50,59,27,6,17,0,13,25,137,14,90,48,716,18,88,2,0,50,1465,0,1,6,0,49,0,0,46,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,390,27,1,0,8,5,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/engineredis/engine_test.go/BenchmarkConsistentIndex,10,180.7,0.2673192537574145,0.2767017155506364,0.3873824017708847,1.1262539633001205,0.0,0.1438944857219943,6,889,24,1,1,20,13,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,806,24,1,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
centrifugal/centrifugo,/libcentrifugo/engine/engineredis/engine_test.go/BenchmarkIndex,10,158.5,0.5361745019550773,0.567823343848584,0.6309148264984227,0.9472529982255644,0.0,0.1929234641791223,6,889,14,1,1,8,8,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,806,14,1,0,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
centrifugal/centrifugo,/libcentrifugo/integration/integration_test.go/BenchmarkAPIRequestBroadcast,10,2989209.0,1.5658921653930176,1.892273173270922,2.518927247977642,3.362329353939582,1.4575986192783243,1.4038518925584371,2237,357919,28,1,487,6345,2085,127,44,50,59,27,6,17,0,13,25,138,14,91,52,717,18,88,2,0,50,1468,0,1,6,0,50,0,0,47,0,11,1,0,0,0,61,60,0,0,0,0,0,0,0,3,2,0,0,7,173,9,0,2,618,28,1,0,10,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
